1,95.61,45.71,2.7065402497317734
2,96.38,39.05,3.1339559011821905
3,96.63,32.42,3.4694307416026504
4,96.81,25.8,3.890281919478099
5,97.35,16.14,4.36953585881497
6,97.65,23.57,4.497503266565559
7,97.41,26.51,4.624430372966003
8,97.54,8.88,5.596432704206791
9,97.42,5.06,5.754383851607599
10,97.79,6.47,5.901102814010187
11,97.5,5.39,6.198846325738941
12,97.42,4.69,6.718953265156188
13,97.3,8.88,6.295221448564575
14,97.55,3.57,7.077202939992048
